0,1,2,3,4,RF_label
2.0,0.581396366871573,103.0,72.0,5.12,1.0
2.0,0.9052100875928978,105.0,149.0,7.44,1.0
2.0,0.759493913268302,92.0,96.0,2.26,0.0
2.0,0.7109218551601031,90.0,94.0,16.76,0.0
2.0,0.5328243087633743,98.0,83.0,3.65,0.0
2.0,0.6329050858333948,105.0,132.0,24.61,0.0
2.0,0.8271933182661901,88.0,86.0,14.36,0.0
2.0,0.0662310745710764,108.0,111.0,11.67,0.0
2.0,0.759493913268302,102.0,211.0,6.33,1.0
1.0,0.8080659713765002,102.0,109.0,8.96,0.0
2.0,0.6623497970519042,96.0,91.0,8.74,0.0
2.0,1.8148251664662296,96.0,100.0,8.1,0.0
2.0,1.345295271420309,94.0,96.0,19.94,0.0
2.0,0.4062354813284677,97.0,84.0,6.26,0.0
2.0,0.8404473434486331,94.0,96.0,6.15,0.0
1.0,0.3871081344387783,102.0,84.0,9.52,0.0
1.0,0.1471845047514076,114.0,161.0,7.01,0.0
2.0,0.9537821457010968,95.0,85.0,4.95,0.0
2.0,0.1957565628596065,98.0,133.0,8.66,1.0
1.0,0.3871081344387783,103.0,129.0,6.91,0.0
1.0,0.6167143997973283,94.0,141.0,11.52,0.0
2.0,0.5975870529076395,93.0,99.0,2.1,0.0
2.0,0.2090105880420494,104.0,123.0,9.83,1.0
1.0,0.856638029484699,101.0,90.0,8.99,0.0
2.0,0.9081467484465212,103.0,102.0,25.09,0.0
1.0,0.0176590164628776,99.0,76.0,6.5,0.0
2.0,0.0986124466432088,114.0,140.0,16.93,1.0
2.0,0.5166336227273083,98.0,124.0,11.06,1.0
2.0,0.856638029484699,86.0,130.0,4.97,1.0
2.0,0.3061547042584471,101.0,95.0,5.33,1.0
2.0,1.1348163529514483,107.0,156.0,9.08,1.0
2.0,0.6461591110158378,90.0,110.0,16.3,0.0
2.0,0.1766292159699171,99.0,123.0,8.0,1.0
2.0,0.4680615646191095,90.0,76.0,4.85,1.0
2.0,1.1995790970957132,103.0,95.0,22.41,0.0
2.0,0.9537821457010968,74.0,57.0,1.95,0.0
2.0,1.0376722367350508,90.0,78.0,7.29,0.0
2.0,1.0833076339896266,90.0,49.0,3.19,0.0
2.0,1.0185448898453613,98.0,72.0,15.24,0.0
1.0,0.727112541196169,92.0,108.0,5.47,1.0
2.0,1.1804517502060237,95.0,111.0,5.22,0.0
2.0,1.2290238083142226,86.0,108.0,3.78,0.0
2.0,1.086244294843249,98.0,131.0,8.68,1.0
1.0,0.05004038853501,92.0,69.0,7.02,0.0
2.0,0.1633751907874741,108.0,80.0,14.41,0.0
2.0,0.0794850997535194,95.0,102.0,5.15,1.0
2.0,0.3385360763305794,110.0,153.0,5.19,1.0
2.0,0.9375914596650302,81.0,86.0,13.88,0.0
2.0,0.1148031326792753,100.0,98.0,13.04,0.0
2.0,0.6299684249797719,94.0,159.0,11.71,1.0
2.0,0.1471845047514076,125.0,184.0,21.9,1.0
2.0,0.9537821457010968,92.0,135.0,4.17,1.0
2.0,0.3576634232202689,81.0,88.0,5.91,0.0
1.0,0.3709174484027118,103.0,52.0,3.92,0.0
2.0,0.9699728317371624,87.0,94.0,7.86,0.0
2.0,1.2290238083142226,82.0,95.0,7.46,0.0
2.0,0.9214007736289644,102.0,134.0,7.65,0.0
1.0,0.2413919601141818,87.0,82.0,13.9,0.0
2.0,0.9375914596650302,99.0,94.0,5.13,0.0
2.0,0.6814771439415936,106.0,107.0,9.81,1.0
2.0,1.636727620069502,101.0,142.0,5.8,1.0
2.0,0.4356801925469771,95.0,117.0,12.73,0.0
2.0,0.322345390294513,98.0,110.0,4.22,1.0
2.0,0.6299684249797719,84.0,156.0,2.46,0.0
2.0,0.6623497970519042,94.0,131.0,6.2,1.0
2.0,0.1766292159699171,103.0,188.0,5.17,1.0
2.0,0.9699728317371624,91.0,170.0,4.81,1.0
2.0,0.6947311691240367,128.0,108.0,8.38,1.0
2.0,0.2899640182223806,78.0,87.0,6.4,0.0
1.0,0.1604385299338506,98.0,108.0,11.91,0.0
2.0,2.705312898449873,101.0,89.0,37.44,0.0
2.0,1.0994983200256925,99.0,107.0,14.74,0.0
1.0,0.1148031326792753,97.0,89.0,7.26,0.0
2.0,0.4680615646191095,92.0,121.0,9.64,0.0
2.0,1.5852189011076796,91.0,110.0,6.84,1.0
2.0,0.5975870529076395,97.0,104.0,6.03,0.0
2.0,0.1471845047514076,120.0,204.0,26.85,0.0
2.0,0.9405281205186532,106.0,178.0,10.36,1.0
2.0,0.8728287155207655,106.0,98.0,4.65,0.0
2.0,0.30909136511207,92.0,97.0,7.92,1.0
2.0,0.1148031326792753,128.0,185.0,10.88,0.0
2.0,2.9157918169187345,89.0,146.0,34.38,0.0
2.0,0.2090105880420494,96.0,118.0,8.71,1.0
2.0,0.584333027725196,83.0,78.0,12.28,0.0
2.0,1.649981645251945,95.0,107.0,7.34,0.0
2.0,0.584333027725196,112.0,195.0,8.68,1.0
1.0,0.0956757857895859,96.0,84.0,6.94,0.0
2.0,0.4842522506551754,93.0,81.0,10.55,0.0
1.0,0.2090105880420494,110.0,138.0,3.44,0.0
1.0,1.212833122278156,96.0,112.0,9.32,0.0
2.0,1.601409587143746,92.0,137.0,3.65,0.0
2.0,0.1766292159699171,106.0,62.0,6.44,0.0
2.0,0.986163517773229,92.0,62.0,2.19,0.0
2.0,0.7109218551601031,101.0,66.0,5.41,0.0
2.0,0.6814771439415936,97.0,184.0,7.6,0.0
2.0,0.1766292159699171,102.0,93.0,3.87,1.0
2.0,1.5690282150716135,97.0,99.0,3.66,0.0
2.0,2.413880549800681,107.0,139.0,11.79,1.0
2.0,1.0376722367350508,97.0,105.0,13.61,0.0
2.0,1.601409587143746,94.0,99.0,6.45,0.0
1.0,0.2929006790760036,102.0,151.0,9.25,0.0
2.0,0.0956757857895859,92.0,149.0,17.49,1.0
1.0,0.1280571578617182,96.0,106.0,9.66,0.0
2.0,1.636727620069502,111.0,116.0,34.11,0.0
2.0,1.458630073672773,94.0,118.0,7.31,0.0
2.0,0.6814771439415936,93.0,170.0,7.34,0.0
2.0,1.458630073672773,81.0,146.0,8.07,0.0
2.0,0.1928199020059835,116.0,146.0,10.33,1.0
2.0,0.8728287155207655,89.0,96.0,15.95,0.0
1.0,0.6623497970519042,90.0,91.0,4.86,0.0
2.0,1.636727620069502,94.0,122.0,8.77,0.0
2.0,0.6814771439415936,100.0,108.0,8.44,0.0
2.0,0.6137777389437055,102.0,103.0,23.75,0.0
2.0,0.2252012740781159,97.0,76.0,5.5,0.0
2.0,0.5166336227273083,91.0,108.0,4.11,1.0
1.0,0.5357609696169972,101.0,130.0,7.49,0.0
2.0,0.0632944137174535,87.0,104.0,13.94,0.0
2.0,0.3576634232202689,89.0,91.0,6.33,1.0
2.0,0.4709982254727324,103.0,164.0,17.2,1.0
2.0,0.9699728317371624,99.0,144.0,4.75,1.0
2.0,0.4842522506551754,89.0,164.0,7.2,0.0
2.0,0.9052100875928978,102.0,91.0,18.43,0.0
2.0,0.4871889115087989,97.0,87.0,8.4,0.0
2.0,1.9605413407908268,109.0,109.0,36.95,0.0
1.0,0.7109218551601031,107.0,82.0,5.28,0.0
2.0,1.458630073672773,101.0,99.0,30.31,0.0
2.0,1.0994983200256925,103.0,91.0,8.25,0.0
2.0,0.2090105880420494,92.0,98.0,16.09,0.0
2.0,1.520456156963415,96.0,78.0,4.86,1.0
2.0,0.9243374344825868,87.0,123.0,15.06,0.0
2.0,1.0994983200256925,78.0,93.0,7.55,0.0
2.0,0.1604385299338506,93.0,78.0,7.59,0.0
1.0,0.8271933182661901,96.0,135.0,15.11,0.0
2.0,0.3414727371842024,94.0,123.0,6.91,1.0
2.0,0.856638029484699,94.0,161.0,3.79,1.0
2.0,1.3747399826388185,93.0,110.0,4.77,1.0
2.0,0.1442478438977847,107.0,82.0,15.19,0.0
2.0,1.0347355758814278,88.0,78.0,7.79,0.0
2.0,0.1148031326792753,112.0,168.0,12.21,1.0
1.0,1.4262487016006402,92.0,137.0,10.5,0.0
2.0,0.17956587682354,84.0,86.0,6.24,0.0
2.0,0.8080659713765002,100.0,103.0,3.78,1.0
2.0,0.584333027725196,96.0,91.0,7.87,1.0
2.0,0.9052100875928978,87.0,99.0,9.17,0.0
2.0,1.2290238083142226,75.0,92.0,4.72,0.0
2.0,0.6137777389437055,89.0,126.0,6.04,0.0
2.0,0.3738541092563348,101.0,130.0,7.06,1.0
2.0,0.3576634232202689,93.0,109.0,10.28,0.0
2.0,0.5166336227273083,88.0,99.0,13.85,0.0
2.0,0.1957565628596065,96.0,188.0,4.61,1.0
1.0,1.2614051803863549,93.0,105.0,5.14,0.0
1.0,0.0824217606071429,95.0,98.0,4.47,0.0
2.0,0.8404473434486331,94.0,71.0,5.45,0.0
2.0,0.6299684249797719,96.0,99.0,5.75,0.0
1.0,0.7918752853404343,100.0,92.0,9.63,0.0
1.0,0.986163517773229,102.0,69.0,6.2,0.0
2.0,1.231960469167846,107.0,181.0,14.94,0.0
2.0,0.7756845993043678,94.0,124.0,3.9,1.0
1.0,0.6461591110158378,99.0,90.0,15.78,0.0
1.0,0.6652864579055272,84.0,116.0,8.37,0.0
2.0,0.4386168534006001,104.0,105.0,8.76,1.0
2.0,1.118625666915382,90.0,93.0,7.42,0.0
2.0,1.342358610566686,111.0,155.0,5.92,1.0
2.0,0.9214007736289644,94.0,68.0,7.13,0.0
1.0,0.4356801925469771,85.0,78.0,6.89,0.0
2.0,0.6814771439415936,105.0,138.0,17.08,0.0
2.0,0.584333027725196,107.0,129.0,19.9,0.0
2.0,0.4386168534006001,93.0,103.0,10.33,0.0
2.0,0.2413919601141818,98.0,86.0,4.37,0.0
2.0,0.0632944137174535,105.0,219.0,8.88,1.0
2.0,0.3709174484027118,92.0,118.0,3.92,1.0
2.0,0.1633751907874741,90.0,100.0,9.73,0.0
2.0,0.6947311691240367,93.0,91.0,5.71,0.0
1.0,0.2443286209678053,95.0,108.0,10.1,0.0
1.0,0.5681423416891301,102.0,82.0,13.73,0.0
2.0,1.342358610566686,91.0,85.0,3.35,0.0
1.0,2.154829573223621,92.0,94.0,17.29,0.0
1.0,0.1766292159699171,91.0,51.0,3.6,0.0
2.0,2.737694270522006,99.0,89.0,5.95,1.0
1.0,0.7786212601579907,75.0,59.0,15.03,0.0
2.0,0.713858516013726,89.0,96.0,6.64,0.0
2.0,0.2899640182223806,115.0,109.0,6.7,1.0
2.0,0.1928199020059835,96.0,68.0,19.77,0.0
2.0,1.131879692097825,92.0,81.0,7.77,0.0
2.0,0.1118664718256523,89.0,66.0,5.75,0.0
1.0,2.867219758810536,94.0,76.0,13.92,0.0
2.0,0.584333027725196,94.0,147.0,4.12,1.0
1.0,1.0538629227711171,97.0,122.0,17.75,0.0
2.0,0.856638029484699,100.0,67.0,4.81,0.0
2.0,1.8928419357929385,89.0,119.0,5.79,0.0
2.0,0.0824217606071429,105.0,102.0,9.09,1.0
2.0,0.1118664718256523,106.0,42.0,8.01,0.0
2.0,0.5975870529076395,99.0,98.0,4.5,0.0
2.0,0.5490149947994407,79.0,66.0,7.86,0.0
2.0,0.1928199020059835,113.0,139.0,6.15,1.0
2.0,0.2281379349317388,106.0,169.0,23.56,1.0
1.0,0.3871081344387783,95.0,73.0,4.0,0.0
2.0,0.8242566574125666,88.0,111.0,5.93,0.0
2.0,1.3747399826388185,94.0,91.0,3.77,1.0
2.0,0.2929006790760036,93.0,84.0,17.11,0.0
2.0,0.1442478438977847,90.0,86.0,3.88,0.0
2.0,0.7948119461940572,101.0,111.0,12.92,0.0
1.0,0.1604385299338506,95.0,86.0,10.13,0.0
2.0,0.0662310745710764,90.0,97.0,10.32,0.0
2.0,0.8404473434486331,83.0,112.0,21.85,0.0
2.0,1.2614051803863549,78.0,188.0,1.04,0.0
2.0,0.0176590164628776,94.0,126.0,12.22,0.0
2.0,0.3252820511481365,95.0,111.0,16.68,0.0
2.0,0.4356801925469771,91.0,78.0,5.9,0.0
2.0,1.1966424362420902,104.0,99.0,8.96,0.0
2.0,0.5519516556530636,102.0,90.0,12.8,0.0
2.0,1.390930668674885,79.0,79.0,6.56,0.0
2.0,1.5072021317809714,98.0,126.0,17.12,0.0
2.0,1.2290238083142226,80.0,64.0,2.49,0.0
2.0,0.3252820511481365,91.0,80.0,10.23,0.0
2.0,0.3576634232202689,79.0,75.0,2.06,0.0
2.0,1.2290238083142226,97.0,90.0,8.45,0.0
1.0,0.3900447952924012,95.0,219.0,13.61,0.0
2.0,0.4709982254727324,103.0,106.0,14.24,0.0
2.0,0.2413919601141818,90.0,63.0,10.77,0.0
2.0,0.4842522506551754,92.0,110.0,15.78,0.0
2.0,1.0509262619174935,86.0,105.0,8.51,0.0
2.0,0.7433032272322354,85.0,120.0,4.3,1.0
2.0,0.2737733321863148,95.0,100.0,4.84,1.0
2.0,0.7624305741219248,97.0,100.0,12.66,0.0
2.0,0.17956587682354,97.0,132.0,17.95,0.0
1.0,0.713858516013726,111.0,85.0,11.65,0.0
2.0,0.1928199020059835,104.0,91.0,10.53,1.0
2.0,0.856638029484699,96.0,171.0,3.23,1.0
1.0,0.4356801925469771,87.0,83.0,2.14,0.0
1.0,0.6623497970519042,89.0,91.0,8.18,0.0
2.0,0.3871081344387783,95.0,164.0,8.64,1.0
2.0,0.1928199020059835,110.0,186.0,23.3,1.0
2.0,0.3871081344387783,89.0,82.0,2.74,0.0
2.0,0.8271933182661901,95.0,95.0,11.5,0.0
2.0,0.2413919601141818,98.0,90.0,8.03,0.0
2.0,0.0824217606071429,91.0,198.0,3.44,1.0
2.0,2.154829573223621,101.0,113.0,22.59,0.0
2.0,0.5004429366912418,91.0,107.0,8.25,1.0
2.0,1.4233120407470172,97.0,100.0,5.0,0.0
2.0,0.3252820511481365,97.0,90.0,13.35,0.0
1.0,0.0147223556092547,94.0,116.0,6.78,0.0
2.0,0.9537821457010968,89.0,60.0,3.99,0.0
2.0,2.122448201151489,91.0,77.0,6.24,0.0
1.0,0.4548075394366659,98.0,99.0,5.86,0.0
2.0,0.2767099930399377,98.0,146.0,4.96,1.0
2.0,0.7918752853404343,102.0,117.0,10.1,0.0
2.0,1.0509262619174935,96.0,110.0,5.79,0.0
2.0,0.2090105880420494,92.0,102.0,8.38,1.0
2.0,0.8890194015568313,114.0,174.0,9.15,1.0
2.0,0.5195702835809313,94.0,110.0,16.68,0.0
2.0,1.345295271420309,102.0,109.0,5.99,0.0
2.0,0.0309130416453211,100.0,103.0,6.41,1.0
2.0,0.9052100875928978,108.0,150.0,2.36,1.0
1.0,0.5166336227273083,94.0,93.0,5.1,0.0
2.0,0.8080659713765002,87.0,139.0,5.04,0.0
2.0,1.636727620069502,101.0,111.0,23.71,0.0
2.0,1.617600273179812,85.0,70.0,16.42,0.0
2.0,0.30909136511207,126.0,170.0,22.9,1.0
2.0,0.1309938187153412,105.0,124.0,14.88,1.0
2.0,0.4680615646191095,87.0,79.0,12.02,0.0
2.0,0.759493913268302,102.0,104.0,12.93,0.0
2.0,0.3709174484027118,97.0,80.0,3.98,1.0
1.0,0.5652056808355066,100.0,78.0,4.64,0.0
2.0,0.5166336227273083,91.0,101.0,4.76,1.0
2.0,1.1833884110596466,109.0,133.0,26.44,0.0
2.0,1.1833884110596466,127.0,204.0,14.88,0.0
2.0,0.8890194015568313,100.0,140.0,3.38,1.0
2.0,0.4356801925469771,94.0,88.0,15.5,0.0
2.0,2.009113398899025,99.0,96.0,25.96,0.0
2.0,0.3414727371842024,113.0,91.0,13.06,1.0
2.0,0.05004038853501,88.0,73.0,16.44,0.0
1.0,0.4032988204748442,88.0,94.0,3.67,0.0
2.0,0.4032988204748442,108.0,117.0,10.3,1.0
2.0,0.7756845993043678,78.0,84.0,7.53,0.0
2.0,2.33292711962035,91.0,149.0,15.52,0.0
2.0,0.2413919601141818,81.0,71.0,5.96,0.0
1.0,0.6461591110158378,103.0,62.0,1.72,0.0
2.0,0.2119472488956724,104.0,133.0,7.9,1.0
2.0,0.4386168534006001,100.0,69.0,11.11,0.0
2.0,0.6976678299776595,93.0,93.0,7.43,0.0
2.0,1.5852189011076796,96.0,100.0,6.38,0.0
2.0,0.7756845993043678,97.0,111.0,16.34,0.0
2.0,1.0185448898453613,93.0,184.0,4.15,1.0
1.0,1.0509262619174935,97.0,100.0,3.79,0.0
2.0,0.8080659713765002,86.0,55.0,5.32,0.0
2.0,1.3747399826388185,99.0,71.0,2.08,0.0
2.0,0.2605193070038712,121.0,146.0,3.83,1.0
2.0,0.4548075394366659,99.0,139.0,11.96,1.0
2.0,0.6329050858333948,99.0,93.0,27.35,0.0
2.0,1.131879692097825,100.0,111.0,7.86,0.0
2.0,0.6623497970519042,96.0,129.0,6.8,1.0
1.0,0.6005237137612625,85.0,74.0,9.35,0.0
2.0,0.581396366871573,79.0,72.0,5.51,0.0
2.0,1.377676643492442,98.0,134.0,15.54,0.0
2.0,1.4262487016006402,107.0,111.0,17.94,1.0
2.0,0.9375914596650302,101.0,70.0,7.38,0.0
1.0,0.5195702835809313,93.0,114.0,9.52,0.0
2.0,0.047103727681387,98.0,82.0,11.23,0.0
2.0,0.8080659713765002,95.0,116.0,6.95,0.0
2.0,1.390930668674885,83.0,163.0,2.44,0.0
1.0,0.9891001786268524,110.0,114.0,18.57,0.0
2.0,0.0794850997535194,98.0,131.0,27.04,0.0
2.0,0.3385360763305794,93.0,120.0,7.31,1.0
2.0,0.8080659713765002,103.0,119.0,7.07,1.0
2.0,2.122448201151489,104.0,147.0,29.26,0.0
2.0,0.6461591110158378,105.0,121.0,6.67,1.0
2.0,0.9375914596650302,97.0,92.0,7.01,0.0
2.0,1.3099772384945538,94.0,66.0,5.15,0.0
2.0,0.17956587682354,90.0,99.0,19.21,0.0
2.0,0.9405281205186532,94.0,85.0,7.54,0.0
1.0,0.5357609696169972,100.0,117.0,13.62,0.0
2.0,0.0338497024989441,88.0,117.0,7.9,0.0
2.0,2.3976898637646147,99.0,110.0,21.94,0.0
2.0,0.6652864579055272,103.0,106.0,12.64,0.0
2.0,1.131879692097825,89.0,54.0,9.7,0.0
2.0,1.0052908646629175,93.0,64.0,37.37,0.0
2.0,0.5490149947994407,100.0,85.0,4.43,0.0
2.0,0.0824217606071429,96.0,94.0,5.91,0.0
2.0,0.9375914596650302,93.0,113.0,10.15,0.0
2.0,0.9375914596650302,111.0,55.0,5.11,0.0
2.0,1.1804517502060237,100.0,93.0,6.56,0.0
2.0,0.3871081344387783,112.0,173.0,2.86,1.0
2.0,0.1957565628596065,108.0,123.0,11.62,1.0
2.0,0.05004038853501,91.0,109.0,13.9,0.0
2.0,0.7756845993043678,93.0,71.0,4.98,0.0
2.0,1.0347355758814278,93.0,45.0,1.96,0.0
2.0,2.6081687822334763,97.0,157.0,19.06,0.0
2.0,0.4680615646191095,136.0,119.0,2.64,0.0
2.0,0.6461591110158378,94.0,124.0,13.67,1.0
2.0,1.4262487016006402,100.0,114.0,8.23,0.0
2.0,0.5166336227273083,107.0,85.0,7.75,0.0
2.0,0.6976678299776595,101.0,95.0,27.18,0.0
2.0,1.5852189011076796,98.0,92.0,10.35,0.0
2.0,0.5357609696169972,83.0,146.0,16.1,0.0
2.0,0.7462398880858584,96.0,107.0,6.21,1.0
2.0,1.1833884110596466,99.0,99.0,23.76,0.0
2.0,3.417703084036788,98.0,119.0,24.86,0.0
2.0,0.6652864579055272,96.0,71.0,13.44,0.0
1.0,1.0023542038092954,96.0,75.0,10.9,0.0
2.0,1.390930668674885,89.0,160.0,2.54,0.0
2.0,0.0014683304268117,120.0,194.0,16.9,1.0
2.0,0.6461591110158378,97.0,145.0,6.67,1.0
2.0,1.2481511552039115,110.0,140.0,11.47,1.0
1.0,3.595800630433516,94.0,58.0,5.04,0.0
2.0,1.2614051803863549,87.0,53.0,3.7,0.0
2.0,1.1024349808793157,103.0,108.0,10.73,0.0
2.0,0.8757653763743883,104.0,79.0,9.65,0.0
2.0,0.759493913268302,96.0,110.0,12.1,0.0
2.0,0.9567188065547196,99.0,85.0,29.72,0.0
2.0,1.4395027267830838,98.0,105.0,9.1,0.0
2.0,0.9052100875928978,85.0,60.0,3.5,0.0
2.0,0.0632944137174535,84.0,76.0,2.58,0.0
2.0,0.5004429366912418,79.0,83.0,8.24,0.0
2.0,1.0214815506989845,116.0,108.0,11.57,0.0
2.0,0.1280571578617182,96.0,83.0,8.98,0.0
2.0,0.2605193070038712,99.0,125.0,11.76,1.0
2.0,1.086244294843249,94.0,135.0,11.45,1.0
2.0,0.8757653763743883,92.0,83.0,12.31,0.0
2.0,0.6814771439415936,91.0,90.0,7.02,0.0
2.0,1.2290238083142226,110.0,112.0,4.24,0.0
2.0,0.0632944137174535,110.0,107.0,6.77,0.0
2.0,0.3385360763305794,91.0,133.0,2.47,0.0
1.0,2.0576854570072234,93.0,72.0,23.4,0.0
2.0,0.9214007736289644,95.0,76.0,4.14,0.0
2.0,0.6785404830879707,82.0,163.0,4.92,1.0
1.0,0.2443286209678053,95.0,123.0,9.12,0.0
2.0,0.7300492020497925,100.0,81.0,7.84,0.0
2.0,0.4871889115087989,107.0,70.0,10.55,1.0
2.0,3.4338937700728533,96.0,108.0,7.95,0.0
2.0,0.5033795975448648,100.0,103.0,8.46,1.0
2.0,0.972909492590786,95.0,62.0,10.15,0.0
2.0,1.3614859574563756,99.0,196.0,18.98,0.0
2.0,0.5490149947994407,97.0,66.0,4.83,0.0
2.0,0.6329050858333948,97.0,184.0,4.64,1.0
2.0,1.1995790970957132,98.0,84.0,13.42,0.0
2.0,1.4424393876367068,114.0,185.0,25.96,0.0
2.0,1.7795071335404744,95.0,106.0,8.9,0.0
2.0,0.0986124466432088,100.0,83.0,13.36,0.0
2.0,0.6005237137612625,89.0,78.0,9.28,0.0
2.0,0.972909492590786,111.0,91.0,35.91,0.0
2.0,0.6652864579055272,99.0,130.0,24.97,1.0
2.0,0.17956587682354,99.0,85.0,6.17,0.0
2.0,0.3900447952924012,104.0,164.0,6.9,1.0
2.0,1.2937865524584873,87.0,79.0,5.25,0.0
2.0,0.2575826461502483,105.0,78.0,7.41,0.0
2.0,0.6329050858333948,94.0,97.0,7.29,0.0
2.0,0.2767099930399377,93.0,145.0,11.79,1.0
2.0,0.5681423416891301,97.0,153.0,34.47,0.0
2.0,0.6299684249797719,92.0,108.0,13.66,0.0
1.0,1.4556934128191497,107.0,124.0,3.26,0.0
2.0,0.2119472488956724,92.0,94.0,15.72,0.0
2.0,0.8242566574125666,88.0,47.0,14.75,0.0
2.0,0.6137777389437055,90.0,65.0,4.71,0.0
2.0,0.8595746903383219,96.0,124.0,17.12,0.0
2.0,0.9214007736289644,86.0,51.0,6.15,0.0
2.0,0.3252820511481365,119.0,216.0,12.21,1.0
1.0,0.6461591110158378,91.0,71.0,2.55,0.0
1.0,1.9605413407908268,136.0,152.0,13.92,1.0
2.0,1.0833076339896266,94.0,56.0,11.29,0.0
1.0,1.3291045853842427,111.0,78.0,11.58,0.0
2.0,0.1957565628596065,133.0,198.0,17.84,1.0
2.0,0.2281379349317388,98.0,94.0,3.89,0.0
2.0,0.0956757857895859,127.0,187.0,13.72,0.0
2.0,1.4424393876367068,93.0,125.0,12.89,0.0
2.0,1.3938673295285084,102.0,117.0,18.39,0.0
2.0,0.9052100875928978,96.0,130.0,3.6,1.0
2.0,1.0700536088071837,97.0,84.0,11.77,0.0
2.0,0.1118664718256523,94.0,78.0,5.86,0.0
2.0,0.0014683304268117,108.0,124.0,7.6,0.0
2.0,0.8595746903383219,99.0,54.0,5.89,1.0
2.0,1.1804517502060237,101.0,109.0,8.27,0.0
2.0,3.45008445610892,108.0,183.0,29.8,0.0
2.0,0.1442478438977847,140.0,102.0,6.78,1.0
1.0,0.6005237137612625,90.0,112.0,13.26,0.0
2.0,0.9537821457010968,106.0,113.0,9.3,0.0
1.0,0.6137777389437055,96.0,95.0,8.4,0.0
1.0,0.3414727371842024,86.0,59.0,3.91,0.0
2.0,1.4748207597088396,91.0,76.0,5.24,0.0
2.0,1.5366468429994808,80.0,148.0,3.09,0.0
2.0,0.2119472488956724,92.0,67.0,9.68,0.0
2.0,0.8242566574125666,101.0,94.0,8.53,1.0
2.0,1.617600273179812,98.0,98.0,13.31,0.0
2.0,0.0794850997535194,123.0,192.0,13.22,1.0
1.0,0.581396366871573,107.0,131.0,10.13,0.0
2.0,1.212833122278156,88.0,87.0,7.12,0.0
2.0,0.8404473434486331,94.0,97.0,11.4,0.0
2.0,0.1280571578617182,95.0,120.0,6.67,1.0
2.0,0.5490149947994407,82.0,84.0,8.81,0.0
2.0,1.6205369340334357,82.0,82.0,8.01,0.0
2.0,0.0956757857895859,100.0,100.0,4.69,1.0
1.0,0.322345390294513,96.0,63.0,4.02,0.0
2.0,0.5033795975448648,105.0,104.0,6.76,1.0
1.0,0.2575826461502483,98.0,89.0,6.14,0.0
1.0,1.0214815506989845,117.0,137.0,24.2,0.0
1.0,1.4424393876367068,114.0,176.0,16.5,0.0
2.0,0.047103727681387,105.0,202.0,4.25,0.0
1.0,0.3738541092563348,90.0,94.0,6.15,0.0
2.0,0.7756845993043678,94.0,110.0,10.96,0.0
2.0,1.377676643492442,93.0,102.0,6.34,0.0
2.0,0.6005237137612625,114.0,132.0,26.31,0.0
2.0,0.5975870529076395,96.0,122.0,8.49,0.0
2.0,0.0956757857895859,82.0,84.0,11.12,0.0
2.0,0.9214007736289644,86.0,81.0,7.64,0.0
2.0,0.3576634232202689,96.0,125.0,7.33,1.0
2.0,0.1442478438977847,94.0,118.0,16.98,1.0
2.0,0.05004038853501,94.0,84.0,10.88,0.0
1.0,0.0794850997535194,102.0,102.0,7.84,0.0
2.0,0.7300492020497925,103.0,149.0,12.45,1.0
2.0,0.3414727371842024,91.0,144.0,9.77,0.0
2.0,0.6329050858333948,104.0,119.0,15.76,1.0
1.0,0.8242566574125666,94.0,74.0,16.15,0.0
2.0,0.8757653763743883,96.0,85.0,7.86,0.0
2.0,0.2737733321863148,92.0,90.0,3.78,0.0
2.0,1.2290238083142226,94.0,70.0,9.97,0.0
2.0,0.9052100875928978,86.0,86.0,3.36,0.0
2.0,1.118625666915382,110.0,88.0,27.79,0.0
2.0,2.430071235836748,102.0,100.0,11.73,0.0
1.0,0.1309938187153412,111.0,100.0,27.98,0.0
2.0,1.231960469167846,103.0,135.0,10.58,0.0
2.0,0.4680615646191095,89.0,129.0,8.69,0.0
2.0,0.9214007736289644,75.0,112.0,7.84,0.0
2.0,0.0824217606071429,113.0,146.0,13.4,1.0
2.0,1.1024349808793157,108.0,89.0,10.14,0.0
2.0,1.5528375290355474,94.0,115.0,4.09,0.0
2.0,0.7756845993043678,89.0,63.0,7.92,0.0
2.0,1.1510070389875149,83.0,48.0,3.31,0.0
2.0,0.6623497970519042,106.0,170.0,8.22,1.0
2.0,0.6137777389437055,94.0,123.0,5.52,1.0
2.0,0.2119472488956724,107.0,78.0,23.31,0.0
2.0,0.6652864579055272,90.0,64.0,8.89,0.0
2.0,0.6785404830879707,96.0,73.0,2.52,0.0
1.0,0.5357609696169972,104.0,100.0,11.81,0.0
2.0,1.0185448898453613,89.0,104.0,7.11,0.0
2.0,0.8757653763743883,93.0,95.0,7.65,0.0
2.0,0.8728287155207655,97.0,204.0,3.11,1.0
2.0,1.342358610566686,100.0,113.0,4.99,0.0
2.0,0.4386168534006001,100.0,97.0,10.17,1.0
2.0,0.9243374344825868,103.0,98.0,22.11,0.0
2.0,1.1966424362420902,99.0,69.0,5.69,0.0
1.0,0.047103727681387,122.0,120.0,15.27,0.0
2.0,0.2413919601141818,97.0,101.0,5.75,0.0
2.0,0.1471845047514076,97.0,73.0,13.64,0.0
2.0,0.6461591110158378,84.0,92.0,8.88,0.0
2.0,1.5072021317809714,109.0,107.0,11.63,0.0
